Date,Time,Ozone,Status,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,Station
06/01/2022,05:00:00,8.6813,V ugm-3,31.44235,V ugm-3,43.19145,V ugm-3,91.40237,V ugm-3,15.575,V ugm-3 (FIDAS),11.368,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,06:00:00,11.77463,V ugm-3,48.82307,V ugm-3,49.06793,V ugm-3,123.92894,V ugm-3,14.05,V ugm-3 (FIDAS),10.377,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,07:00:00,5.53807,V ugm-3,85.01211,V ugm-3,66.28529,V ugm-3,196.63537,V ugm-3,15.15,V ugm-3 (FIDAS),10.731,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,08:00:00,2.89377,V ugm-3,138.04653,V ugm-3,75.38535,V ugm-3,287.05374,V ugm-3,14.6,V ugm-3 (FIDAS),10.189,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,09:00:00,3.9914,V ugm-3,124.80577,V ugm-3,82.45828,V ugm-3,273.82445,V ugm-3,12.325,V ugm-3 (FIDAS),8.491,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,10:00:00,13.52087,V ugm-3,67.70276,V ugm-3,64.72734,V ugm-3,168.53679,V ugm-3,11.725,V ugm-3 (FIDAS),6.863,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,11:00:00,26.94195,V ugm-3,48.14498,V ugm-3,48.35834,V ugm-3,122.17961,V ugm-3,25.7,V ugm-3 (FIDAS),8.137,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,12:00:00,22.45163,V ugm-3,30.907,V ugm-3,50.95494,V ugm-3,98.34502,V ugm-3,25.95,V ugm-3 (FIDAS),8.467,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,13:00:00,28.33894,V ugm-3,45.89654,V ugm-3,54.48455,V ugm-3,124.85826,V ugm-3,20.675,V ugm-3 (FIDAS),8.939,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,14:00:00,25.49507,V ugm-3,49.28704,V ugm-3,56.61117,V ugm-3,132.18357,V ugm-3,17.625,V ugm-3 (FIDAS),8.443,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,15:00:00,33.97679,V ugm-3,32.47734,V ugm-3,45.75914,V ugm-3,95.55703,V ugm-3,11.4,V ugm-3 (FIDAS),6.156,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,16:00:00,32.23056,V ugm-3,36.08196,V ugm-3,45.91743,V ugm-3,101.24234,V ugm-3,10.05,V ugm-3 (FIDAS),6.156,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,17:00:00,42.95744,V ugm-3,21.19949,V ugm-3,34.02368,V ugm-3,66.52912,V ugm-3,7.375,V ugm-3 (FIDAS),4.458,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,18:00:00,35.32389,V ugm-3,27.73065,V ugm-3,42.86932,V ugm-3,85.38906,V ugm-3,7.15,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,19:00:00,28.38883,V ugm-3,31.76355,V ugm-3,58.06023,V ugm-3,106.76366,V ugm-3,7.425,V ugm-3 (FIDAS),4.316,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,20:00:00,31.83142,V ugm-3,28.12323,V ugm-3,46.31269,V ugm-3,89.43438,V ugm-3,11.35,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,21:00:00,29.63615,V ugm-3,29.83632,V ugm-3,53.47129,V ugm-3,99.21968,V ugm-3,18.775,V ugm-3 (FIDAS),8.609,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,22:00:00,53.38498,V ugm-3,14.06162,V ugm-3,29.33366,V ugm-3,50.8945,V ugm-3,15.85,V ugm-3 (FIDAS),7.429,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,23:00:00,42.85766,V ugm-3,19.37933,V ugm-3,42.7732,V ugm-3,72.48777,V ugm-3,15.875,V ugm-3 (FIDAS),7.759,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
06/01/2022,24:00:00,66.85595,V ugm-3,6.13857,V ugm-3,15.84357,V ugm-3,25.25592,V ugm-3,11.075,V ugm-3 (FIDAS),5.259,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,01:00:00,69.8495,V ugm-3,3.90668,V ugm-3,11.37977,V ugm-3,17.36993,V ugm-3,9.3,V ugm-3 (FIDAS),4.599,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,02:00:00,72.44391,V ugm-3,2.57269,V ugm-3,7.22165,V ugm-3,11.16639,V ugm-3,9.9,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,03:00:00,71.54585,V ugm-3,2.3583,V ugm-3,7.11248,V ugm-3,10.72849,V ugm-3,10.825,V ugm-3 (FIDAS),5.354,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,04:00:00,71.39617,V ugm-3,4.07343,V ugm-3,8.69742,V ugm-3,14.94325,V ugm-3,7.775,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,05:00:00,62.86455,V ugm-3,5.86002,V ugm-3,14.60649,V ugm-3,23.59173,V ugm-3,9.2,V ugm-3 (FIDAS),4.481,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,06:00:00,63.61294,V ugm-3,11.32699,V ugm-3,17.3903,V ugm-3,34.75811,V ugm-3,8.525,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,07:00:00,48.19616,V ugm-3,19.40238,V ugm-3,35.05892,V ugm-3,64.80882,V ugm-3,7.25,V ugm-3 (FIDAS),3.514,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,08:00:00,45.45207,V ugm-3,23.7974,V ugm-3,37.68005,V ugm-3,74.16888,V ugm-3,8.15,V ugm-3 (FIDAS),4.292,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,09:00:00,37.2697,V ugm-3,27.29912,V ugm-3,51.4141,V ugm-3,93.27216,V ugm-3,10.35,V ugm-3 (FIDAS),4.953,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,10:00:00,42.5583,V ugm-3,24.61923,V ugm-3,41.07258,V ugm-3,78.82154,V ugm-3,9.775,V ugm-3 (FIDAS),5.165,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,11:00:00,51.68863,V ugm-3,21.4391,V ugm-3,32.86653,V ugm-3,65.73936,V ugm-3,7.425,V ugm-3 (FIDAS),3.726,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,12:00:00,54.68218,V ugm-3,19.72397,V ugm-3,31.11739,V ugm-3,61.36038,V ugm-3,8.675,V ugm-3 (FIDAS),3.467,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,13:00:00,51.33938,V ugm-3,21.04605,V ugm-3,33.85236,V ugm-3,66.12252,V ugm-3,19.4,V ugm-3 (FIDAS),5.542,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,14:00:00,47.99659,V ugm-3,19.65251,V ugm-3,34.78488,V ugm-3,64.9183,V ugm-3,17.625,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,15:00:00,51.93809,V ugm-3,18.33043,V ugm-3,38.28994,V ugm-3,66.3962,V ugm-3,10.2,V ugm-3 (FIDAS),4.41,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,16:00:00,49.69293,V ugm-3,18.54482,V ugm-3,37.57805,V ugm-3,66.01304,V ugm-3,6.3,V ugm-3 (FIDAS),3.656,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,17:00:00,46.49981,V ugm-3,20.58153,V ugm-3,42.9394,V ugm-3,74.49731,V ugm-3,6.35,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,18:00:00,44.25465,V ugm-3,16.86542,V ugm-3,47.26892,V ugm-3,73.12887,V ugm-3,5.45,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,19:00:00,45.85121,V ugm-3,14.97164,V ugm-3,42.29053,V ugm-3,65.24672,V ugm-3,5.475,V ugm-3 (FIDAS),4.009,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,20:00:00,43.50626,V ugm-3,14.29273,V ugm-3,40.70412,V ugm-3,62.61934,V ugm-3,5.025,V ugm-3 (FIDAS),3.892,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,21:00:00,40.5626,V ugm-3,14.22127,V ugm-3,38.40526,V ugm-3,60.2109,V ugm-3,5.6,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,22:00:00,30.68389,V ugm-3,19.65251,V ugm-3,45.51337,V ugm-3,75.64679,V ugm-3,6.575,V ugm-3 (FIDAS),5.047,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,23:00:00,41.66024,V ugm-3,12.29175,V ugm-3,31.83955,V ugm-3,50.68663,V ugm-3,6.5,V ugm-3 (FIDAS),4.67,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
07/01/2022,24:00:00,46.99874,V ugm-3,8.57564,V ugm-3,25.6048,V ugm-3,38.75393,V ugm-3,7.4,V ugm-3 (FIDAS),4.363,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,01:00:00,40.91185,V ugm-3,15.31139,V ugm-3,33.59613,V ugm-3,57.07327,V ugm-3,7.475,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,02:00:00,46.56633,V ugm-3,6.86866,V ugm-3,17.82214,V ugm-3,28.35394,V ugm-3,7.125,V ugm-3 (FIDAS),4.788,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,03:00:00,46.74927,V ugm-3,6.29627,V ugm-3,16.76325,V ugm-3,26.4174,V ugm-3,8.45,V ugm-3 (FIDAS),5.047,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,04:00:00,49.74282,V ugm-3,3.32701,V ugm-3,12.71122,V ugm-3,17.81256,V ugm-3,8.55,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,05:00:00,50.14196,V ugm-3,2.79039,V ugm-3,11.3417,V ugm-3,15.62024,V ugm-3,11.8,V ugm-3 (FIDAS),7.854,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,06:00:00,49.64304,V ugm-3,4.18559,V ugm-3,11.23032,V ugm-3,17.64814,V ugm-3,13.05,V ugm-3 (FIDAS),9.434,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,07:00:00,50.99014,V ugm-3,6.61824,V ugm-3,12.76186,V ugm-3,22.90969,V ugm-3,7.65,V ugm-3 (FIDAS),5.778,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,08:00:00,55.13121,V ugm-3,8.51428,V ugm-3,14.84217,V ugm-3,27.89721,V ugm-3,6.025,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,09:00:00,58.42412,V ugm-3,10.41031,V ugm-3,17.90901,V ugm-3,33.87127,V ugm-3,5.4,V ugm-3 (FIDAS),3.561,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,10:00:00,59.62154,V ugm-3,10.05257,V ugm-3,20.21139,V ugm-3,35.62512,V ugm-3,7.925,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,11:00:00,56.67788,V ugm-3,12.12748,V ugm-3,24.48378,V ugm-3,43.07899,V ugm-3,6.55,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,12:00:00,55.38068,V ugm-3,13.70155,V ugm-3,29.90777,V ugm-3,50.91651,V ugm-3,5.3,V ugm-3 (FIDAS),2.524,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,13:00:00,54.48261,V ugm-3,14.98942,V ugm-3,23.3292,V ugm-3,46.31265,V ugm-3,5.1,V ugm-3 (FIDAS),2.877,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,14:00:00,52.93594,V ugm-3,19.35388,V ugm-3,41.68431,V ugm-3,71.35985,V ugm-3,8.25,V ugm-3 (FIDAS),5.354,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,15:00:00,30.98324,V ugm-3,29.478,V ugm-3,62.55331,V ugm-3,107.75228,V ugm-3,12.65,V ugm-3 (FIDAS),7.83,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,16:00:00,25.19571,V ugm-3,34.6295,V ugm-3,66.82181,V ugm-3,119.91963,V ugm-3,14.225,V ugm-3 (FIDAS),9.269,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,17:00:00,36.22196,V ugm-3,20.92795,V ugm-3,52.15063,V ugm-3,84.2397,V ugm-3,18.725,V ugm-3 (FIDAS),11.392,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,18:00:00,53.43487,V ugm-3,12.55677,V ugm-3,33.58135,V ugm-3,52.83479,V ugm-3,16.8,V ugm-3 (FIDAS),10.047,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,19:00:00,51.04003,V ugm-3,13.4869,V ugm-3,37.74557,V ugm-3,58.42519,V ugm-3,14.35,V ugm-3 (FIDAS),9.151,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,20:00:00,54.08347,V ugm-3,12.16325,V ugm-3,35.77416,V ugm-3,54.42422,V ugm-3,9.85,V ugm-3 (FIDAS),6.274,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,21:00:00,43.05723,V ugm-3,24.21918,V ugm-3,46.66568,V ugm-3,83.80124,V ugm-3,9.775,V ugm-3 (FIDAS),6.203,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,22:00:00,51.38928,V ugm-3,11.09003,V ugm-3,28.37645,V ugm-3,45.38092,V ugm-3,11.4,V ugm-3 (FIDAS),6.627,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,23:00:00,48.69508,V ugm-3,12.2348,V ugm-3,30.67693,V ugm-3,49.4367,V ugm-3,8.85,V ugm-3 (FIDAS),5.354,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
08/01/2022,24:00:00,50.74067,V ugm-3,11.41199,V ugm-3,27.77316,V ugm-3,45.2713,V ugm-3,9.95,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,01:00:00,52.68648,V ugm-3,9.12132,V ugm-3,23.47793,V ugm-3,37.46377,V ugm-3,9.65,V ugm-3 (FIDAS),5.519,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,02:00:00,64.06197,V ugm-3,4.2025,V ugm-3,12.14181,V ugm-3,18.58554,V ugm-3,10.875,V ugm-3 (FIDAS),5.896,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,03:00:00,60.12046,V ugm-3,3.90402,V ugm-3,16.89828,V ugm-3,22.88436,V ugm-3,10.65,V ugm-3 (FIDAS),5.495,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,04:00:00,67.60434,V ugm-3,2.3639,V ugm-3,8.77795,V ugm-3,12.40256,V ugm-3,10.375,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,05:00:00,67.15531,V ugm-3,2.32809,V ugm-3,8.39384,V ugm-3,11.96353,V ugm-3,9.45,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,06:00:00,63.26369,V ugm-3,3.40259,V ugm-3,13.11221,V ugm-3,18.32944,V ugm-3,8.15,V ugm-3 (FIDAS),4.175,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,07:00:00,51.53895,V ugm-3,7.09171,V ugm-3,25.45581,V ugm-3,36.32961,V ugm-3,7.125,V ugm-3 (FIDAS),3.892,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,08:00:00,53.68433,V ugm-3,5.76649,V ugm-3,23.20725,V ugm-3,32.04908,V ugm-3,8.825,V ugm-3 (FIDAS),4.552,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,09:00:00,51.78842,V ugm-3,6.73354,V ugm-3,26.71841,V ugm-3,37.04303,V ugm-3,9.05,V ugm-3 (FIDAS),4.646,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,10:00:00,43.65594,V ugm-3,15.0072,V ugm-3,39.60572,V ugm-3,62.61644,V ugm-3,10.175,V ugm-3 (FIDAS),4.929,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,11:00:00,52.5867,V ugm-3,14.43414,V ugm-3,29.45382,V ugm-3,51.58585,V ugm-3,9.975,V ugm-3 (FIDAS),5.142,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,12:00:00,56.27874,V ugm-3,10.60175,V ugm-3,21.44579,V ugm-3,37.70157,V ugm-3,9.875,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,13:00:00,52.78627,V ugm-3,15.25792,V ugm-3,25.00774,V ugm-3,48.40289,V ugm-3,13.325,V ugm-3 (FIDAS),6.462,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,14:00:00,53.13551,V ugm-3,15.97426,V ugm-3,32.14116,V ugm-3,56.63468,V ugm-3,15.65,V ugm-3 (FIDAS),7.241,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,15:00:00,53.8839,V ugm-3,14.43414,V ugm-3,34.00874,V ugm-3,56.14077,V ugm-3,15.7,V ugm-3 (FIDAS),7.5,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,16:00:00,49.44347,V ugm-3,14.72067,V ugm-3,35.87429,V ugm-3,58.44567,V ugm-3,13.275,V ugm-3 (FIDAS),7.335,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,17:00:00,28.03959,V ugm-3,28.79664,V ugm-3,59.29186,V ugm-3,103.44609,V ugm-3,16.5,V ugm-3 (FIDAS),10.731,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,18:00:00,5.88732,V ugm-3,67.12053,V ugm-3,84.27407,V ugm-3,187.19078,V ugm-3,16.25,V ugm-3 (FIDAS),10.637,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,19:00:00,2.89377,V ugm-3,156.44743,V ugm-3,101.68148,V ugm-3,341.56418,V ugm-3,22.825,V ugm-3 (FIDAS),16.745,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,20:00:00,3.3428,V ugm-3,107.41434,V ugm-3,92.35151,V ugm-3,257.0512,V ugm-3,23.5,V ugm-3 (FIDAS),18.231,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,21:00:00,3.09334,V ugm-3,107.84414,V ugm-3,89.44247,V ugm-3,254.80117,V ugm-3,24.475,V ugm-3 (FIDAS),18.184,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,22:00:00,3.24301,V ugm-3,82.09192,V ugm-3,82.44651,V ugm-3,208.31903,V ugm-3,22.175,V ugm-3 (FIDAS),16.58,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,23:00:00,1.69635,V ugm-3,88.10913,V ugm-3,77.93981,V ugm-3,213.03859,V ugm-3,20.225,V ugm-3 (FIDAS),15.425,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
09/01/2022,24:00:00,7.18452,V ugm-3,50.50157,V ugm-3,69.03622,V ugm-3,146.47089,V ugm-3,19.175,V ugm-3 (FIDAS),13.915,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,01:00:00,9.51284,V ugm-3,26.63141,V ugm-3,55.72991,V ugm-3,96.56416,V ugm-3,16.675,V ugm-3 (FIDAS),11.368,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,02:00:00,3.1266,V ugm-3,44.41755,V ugm-3,58.27733,V ugm-3,126.38329,V ugm-3,16.1,V ugm-3 (FIDAS),11.604,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,03:00:00,4.19097,V ugm-3,31.55606,V ugm-3,51.56741,V ugm-3,99.9527,V ugm-3,15.85,V ugm-3 (FIDAS),10.896,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,04:00:00,8.78108,V ugm-3,13.51891,V ugm-3,43.61688,V ugm-3,64.34558,V ugm-3,16.7,V ugm-3 (FIDAS),11.085,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,05:00:00,9.52947,V ugm-3,43.8199,V ugm-3,46.88508,V ugm-3,114.07465,V ugm-3,16.1,V ugm-3 (FIDAS),11.226,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,06:00:00,1.44688,V ugm-3,123.24794,V ugm-3,67.36073,V ugm-3,256.33828,V ugm-3,18.65,V ugm-3 (FIDAS),12.335,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,07:00:00,1.14753,V ugm-3,137.26888,V ugm-3,74.38093,V ugm-3,284.85694,V ugm-3,18.575,V ugm-3 (FIDAS),12.665,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,08:00:00,1.29721,V ugm-3,138.48809,V ugm-3,76.46785,V ugm-3,288.81329,V ugm-3,19.675,V ugm-3 (FIDAS),13.561,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,09:00:00,1.79613,V ugm-3,135.47592,V ugm-3,77.07514,V ugm-3,284.80199,V ugm-3,19.85,V ugm-3 (FIDAS),14.033,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,10:00:00,7.9828,V ugm-3,43.92748,V ugm-3,57.65503,V ugm-3,125.00956,V ugm-3,18.025,V ugm-3 (FIDAS),11.769,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,11:00:00,6.33635,V ugm-3,50.16697,V ugm-3,58.25356,V ugm-3,135.17517,V ugm-3,18.325,V ugm-3 (FIDAS),11.509,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,12:00:00,6.88517,V ugm-3,63.14799,V ugm-3,59.66992,V ugm-3,156.49548,V ugm-3,20.625,V ugm-3 (FIDAS),13.797,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,13:00:00,9.67915,V ugm-3,56.29889,V ugm-3,61.05015,V ugm-3,147.3739,V ugm-3,21.125,V ugm-3 (FIDAS),13.915,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,14:00:00,6.13678,V ugm-3,70.78599,V ugm-3,59.00328,V ugm-3,167.54028,V ugm-3,21.275,V ugm-3 (FIDAS),15.071,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,15:00:00,7.78323,V ugm-3,66.30359,V ugm-3,57.5239,V ugm-3,159.18799,V ugm-3,19.125,V ugm-3 (FIDAS),13.726,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,16:00:00,7.68345,V ugm-3,64.1879,V ugm-3,59.94368,V ugm-3,158.36376,V ugm-3,17.85,V ugm-3 (FIDAS),13.09,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,17:00:00,12.37334,V ugm-3,51.60134,V ugm-3,61.4942,V ugm-3,140.61515,V ugm-3,13.3,V ugm-3 (FIDAS),9.859,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,18:00:00,7.43398,V ugm-3,59.20348,V ugm-3,69.94917,V ugm-3,160.72657,V ugm-3,15,V ugm-3 (FIDAS),11.58,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,19:00:00,6.78538,V ugm-3,48.01542,V ugm-3,66.27819,V ugm-3,139.90081,V ugm-3,17.925,V ugm-3 (FIDAS),14.08,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,20:00:00,9.82882,V ugm-3,41.91936,V ugm-3,60.18461,V ugm-3,124.46007,V ugm-3,21.8,V ugm-3 (FIDAS),17.123,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,21:00:00,13.3213,V ugm-3,38.87133,V ugm-3,54.58267,V ugm-3,114.18455,V ugm-3,19.8,V ugm-3 (FIDAS),16.793,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,22:00:00,19.55786,V ugm-3,22.51956,V ugm-3,41.13562,V ugm-3,75.66513,V ugm-3,17.125,V ugm-3 (FIDAS),13.491,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,23:00:00,24.19786,V ugm-3,14.30781,V ugm-3,35.48364,V ugm-3,57.42197,V ugm-3,16.725,V ugm-3 (FIDAS),14.057,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
10/01/2022,24:00:00,30.53421,V ugm-3,10.65017,V ugm-3,27.51947,V ugm-3,43.84951,V ugm-3,14.05,V ugm-3 (FIDAS),11.604,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
11/01/2022,01:00:00,33.86038,V ugm-3,8.1377,V ugm-3,21.7081,V ugm-3,34.18573,V ugm-3,13.425,V ugm-3 (FIDAS),10.873,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
11/01/2022,02:00:00,47.16504,V ugm-3,3.15934,V ugm-3,10.70805,V ugm-3,15.55231,V ugm-3,11.5,V ugm-3 (FIDAS),9.34,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
11/01/2022,03:00:00,48.94454,V ugm-3,2.80033,V ugm-3,8.41584,V ugm-3,12.70961,V ugm-3,10.225,V ugm-3 (FIDAS),8.632,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
11/01/2022,04:00:00,44.90325,V ugm-3,3.01574,V ugm-3,9.84618,V ugm-3,14.47025,V ugm-3,9.825,V ugm-3 (FIDAS),7.783,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
11/01/2022,05:00:00,38.51701,V ugm-3,8.43688,V ugm-3,13.63827,V ugm-3,26.57464,V ugm-3,9.275,V ugm-3 (FIDAS),7.005,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
11/01/2022,06:00:00,22.15227,V ugm-3,28.72129,V ugm-3,30.73341,V ugm-3,74.77211,V ugm-3,14.025,V ugm-3 (FIDAS),9.434,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
11/01/2022,07:00:00,13.3213,V ugm-3,42.72292,V ugm-3,55.53633,V ugm-3,121.04388,V ugm-3,13.25,V ugm-3 (FIDAS),7.83,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
11/01/2022,08:00:00,8.23226,V ugm-3,44.05128,V ugm-3,69.73042,V ugm-3,137.27477,V ugm-3,11.475,V ugm-3 (FIDAS),7.099,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
